Time[s]	Pressure[mbar]	Position_smooth_splines [deg]	Velocity[deg\s]	Aceleration[deg\s2]	Position_original [deg]
0.0106	-0.119914	0.00124492	0.24023088	24.174701	0.008359
0.01065	-0.053295	0.0012569618	0.24143997	24.18896	0.008359
0.0107	0.026648	0.001269064	0.24264978	24.203219	0.008359
0.01075	-0.013324	0.0012812268	0.2438603	24.217477	0.008359
0.0108	-0.093266	0.00129345	0.24507153	24.231736	0.008359
0.01085	-0.079943	0.0013057339	0.24628347	24.245994	0.008359
0.0109	0.026648	0.0013180784	0.24749613	24.260253	0.008359
0.01095	-0.053295	0.0013304835	0.24870949	24.274511	0.008359
0.011	-0.039971	0.0013429494	0.24992358	24.28877	0.008359
0.01105	-0.146562	0.0013554759	0.25113837	24.303029	0.008359
0.0111	-0.026648	0.0013680632	0.25235388	24.317287	0.008359
0.01115	0.026648	0.0013807113	0.2535701	24.331546	0.008359
0.0112	-0.026648	0.0013934202	0.25478703	24.345804	0.008359
0.01125	-0.039971	0.00140619	0.25600468	24.360063	0.008359
0.0113	-0.10659	0.0014190207	0.25722304	24.374322	0.008359
0.01135	-0.026648	0.0014319123	0.25844211	24.38858	0.008359
0.0114	0	0.0014448649	0.2596619	24.402839	0.008359
0.01145	-0.026648	0.0014578785	0.2608824	24.417097	0.008359
0.0115	-0.053295	0.0014709532	0.26210361	24.431356	0.008359
0.01155	-0.079943	0.0014840889	0.26332553	24.445615	0.008359
0.0116	0.053295	0.0014972858	0.26454817	24.459873	0.008359
0.01165	-0.026648	0.0015105437	0.26577152	24.474132	0.009553
0.0117	-0.026648	0.0015238629	0.26699558	24.48839	0.009553
0.01175	-0.146562	0.0015372433	0.26822036	24.502649	0.009553
0.0118	-0.079943	0.001550685	0.26944585	24.516907	0.009553
0.01185	0.039971	0.0015641879	0.27067205	24.531166	0.009553
0.0119	0.026648	0.0015777522	0.27189896	24.545425	0.009553
0.01195	-0.039971	0.0015913778	0.27312659	24.559683	0.009553
0.012	-0.079943	0.0016050649	0.27435493	24.573942	0.009553
0.01205	-0.026648	0.0016188133	0.27558399	24.5882	0.009553
0.0121	0.013324	0.0016326233	0.27681375	24.602459	0.009553
0.01215	-0.013324	0.0016464947	0.27804423	24.616718	0.009553
0.0122	-0.079943	0.0016604277	0.27927542	24.630976	0.009553
0.01225	-0.053295	0.0016744223	0.28050733	24.645235	0.009553
0.0123	0.053295	0.0016884784	0.28173995	24.659493	0.009553
0.01235	-0.026648	0.0017025963	0.28297328	24.673752	0.009553
0.0124	-0.013324	0.0017167758	0.28420732	24.688011	0.009553
0.01245	-0.079943	0.001731017	0.28544208	24.702269	0.009553
0.0125	-0.026648	0.00174532	0.28667755	24.716528	0.009553
0.01255	0.026648	0.0017596848	0.28791373	24.730786	0.009553
0.0126	-0.013324	0.0017741114	0.28915063	24.745045	0.009553
0.01265	0.013324	0.0017885999	0.29038824	24.759304	0.009553
0.0127	0.026648	0.0018031502	0.29162656	24.773562	0.009553
0.01275	0.013324	0.0018177625	0.29286559	24.787821	0.009553
0.0128	-0.026648	0.0018324368	0.29410534	24.802079	0.009553
0.01285	-0.026648	0.0018471731	0.2953458	24.816338	0.009553
0.0129	-0.093266	0.0018619714	0.29658697	24.830596	0.009553
0.01295	0.039971	0.0018768318	0.29782886	24.844855	0.009553
0.013	0.039971	0.0018917543	0.29907146	24.859114	0.009553
0.01305	0.013324	0.0019067389	0.30031477	24.873372	0.009553
0.0131	0.173209	0.0019217858	0.3015588	24.887631	0.010747
0.01315	-0.10659	0.0019368948	0.30280354	24.901889	0.010747
0.0132	0	0.0019520661	0.30404899	24.916148	0.010747
0.01325	0.039971	0.0019672997	0.30529515	24.930407	0.010747
0.0133	-0.026648	0.0019825957	0.30654203	24.944665	0.010747
0.01335	-0.093266	0.001997954	0.30778962	24.958924	0.010747
0.0134	-0.079943	0.0020133746	0.30903792	24.973182	0.010747
0.01345	0.079943	0.0020288578	0.31028694	24.987441	0.010747
0.0135	-0.026648	0.0020444034	0.31153666	25.0017	0.010747
0.01355	-0.053295	0.0020600114	0.31278711	25.015958	0.010747
0.0136	-0.146562	0.0020756821	0.31403826	25.030217	0.010747
0.01365	-0.066619	0.0020914153	0.31529013	25.044475	0.010747
0.0137	0.039971	0.0021072111	0.31654271	25.058734	0.010747
0.01375	-0.039971	0.0021230696	0.317796	25.072992	0.010747
0.0138	-0.066619	0.0021389907	0.31905001	25.087251	0.010747
0.01385	-0.066619	0.0021549746	0.32030473	25.10151	0.010747
0.0139	-0.066619	0.0021710212	0.32156016	25.115768	0.010747
0.01395	0	0.0021871306	0.3228163	25.130027	0.010747
0.014	-0.053295	0.0022033028	0.32407316	25.144285	0.010747
0.01405	-0.093266	0.0022195379	0.32533073	25.158544	0.010747
0.0141	-0.053295	0.0022358359	0.32658901	25.172803	0.010747
0.01415	0.026648	0.0022521968	0.32784801	25.187061	0.010747
0.0142	-0.013324	0.0022686207	0.32910772	25.20132	0.010747
0.01425	-0.039971	0.0022851076	0.33036814	25.215578	0.010747
0.0143	-0.066619	0.0023016576	0.33162928	25.229837	0.010747
0.01435	-0.013324	0.0023182706	0.33289113	25.244096	0.010747
0.0144	0	0.0023349467	0.33415369	25.258354	0.010747
0.01445	0	0.0023516859	0.33541696	25.272613	0.010747
0.0145	-0.053295	0.0023684884	0.33668095	25.286871	0.010747
0.01455	-0.053295	0.0023853541	0.33794565	25.30113	0.010747
0.0146	0.093266	0.002402283	0.33921106	25.315389	0.010747
0.01465	0.013324	0.0024192752	0.34047719	25.329647	0.011942
0.0147	-0.013324	0.0024363307	0.34174403	25.343906	0.011942
0.01475	-0.146562	0.0024534496	0.34301158	25.358164	0.011942
0.0148	-0.053295	0.0024706319	0.34427984	25.372423	0.011942
0.01485	0.039971	0.0024878776	0.34554882	25.386681	0.011942
0.0149	-0.026648	0.0025051868	0.34681851	25.40094	0.011942
0.01495	-0.039971	0.0025225594	0.34808891	25.415199	0.011942
0.015	-0.146562	0.0025399957	0.34936003	25.429457	0.011942
0.01505	-0.053295	0.0025574955	0.35063186	25.443716	0.011942
0.0151	-0.013324	0.0025750589	0.3519044	25.457974	0.011942
0.01515	-0.079943	0.0025926859	0.35317766	25.472233	0.011942
0.0152	-0.119914	0.0026103766	0.35445163	25.486492	0.011942
0.01525	-0.10659	0.0026281311	0.35572631	25.50075	0.011942
0.0153	-0.013324	0.0026459493	0.3570017	25.515009	0.011942
0.01535	-0.066619	0.0026638313	0.35827781	25.529267	0.011942
0.0154	-0.079943	0.0026817771	0.35955463	25.543526	0.011942
0.01545	-0.146562	0.0026997867	0.36083216	25.557785	0.011942
0.0155	-0.093266	0.0027178603	0.36211041	25.572043	0.011942
0.01555	0	0.0027359978	0.36338937	25.586302	0.011942
0.0156	-0.066619	0.0027541993	0.36466904	25.60056	0.011942
0.01565	-0.013324	0.0027724647	0.36594942	25.614819	0.011942
0.0157	-0.066619	0.0027907942	0.36723052	25.629077	0.011942
0.01575	-0.053295	0.0028091878	0.36851233	25.643336	0.011942
0.0158	0.079943	0.0028276455	0.36979485	25.657595	0.013136
0.01585	-0.039971	0.0028461673	0.37107809	25.671853	0.013136
0.0159	-0.079943	0.0028647533	0.37236204	25.686112	0.013136
0.01595	-0.026648	0.0028834035	0.3736467	25.70037	0.013136
0.016	0.053295	0.002902118	0.37493207	25.714629	0.013136
0.01605	-0.013324	0.0029208967	0.37621816	25.728888	0.013136
0.0161	-0.026648	0.0029397398	0.37750496	25.743146	0.013136
0.01615	-0.133238	0.0029586472	0.37879248	25.757405	0.013136
0.0162	-0.013324	0.002977619	0.3800807	25.771663	0.013136
0.01625	0.039971	0.0029966553	0.38136964	25.785922	0.013136
0.0163	-0.013324	0.003015756	0.3826593	25.800181	0.013136
0.01635	-0.079943	0.0030349212	0.38394966	25.814439	0.013136
0.0164	-0.079943	0.003054151	0.38524074	25.828698	0.013136
0.01645	-0.013324	0.0030734453	0.38653253	25.842956	0.013136
0.0165	0.026648	0.0030928043	0.38782504	25.857215	0.013136
0.01655	-0.053295	0.0031122278	0.38911825	25.871474	0.013136
0.0166	-0.159885	0.0031317161	0.39041218	25.885732	0.013136
0.01665	-0.079943	0.0031512691	0.39170683	25.899991	0.013136
0.0167	0.026648	0.0031708868	0.39300218	25.914249	0.013136
0.01675	-0.026648	0.0031905693	0.39429825	25.928508	0.013136
0.0168	-0.053295	0.0032103166	0.39559503	25.942766	0.013136
0.01685	-0.159885	0.0032301288	0.39689253	25.957025	0.013136
0.0169	-0.039971	0.0032500059	0.39819074	25.971284	0.013136
0.01695	-0.039971	0.0032699479	0.39948966	25.985542	0.01433
0.017	-0.10659	0.0032899549	0.40078929	25.999801	0.01433
0.01705	-0.026648	0.0033100268	0.40208964	26.014059	0.01433
0.0171	-0.10659	0.0033301638	0.4033907	26.028318	0.01433
0.01715	0.013324	0.0033503659	0.40469247	26.042577	0.01433
0.0172	-0.039971	0.0033706331	0.40599495	26.056835	0.01433
0.01725	-0.133238	0.0033909654	0.40729815	26.071094	0.01433
0.0173	-0.093266	0.0034113629	0.40860206	26.085352	0.01433
0.01735	-0.093266	0.0034318257	0.40990669	26.099611	0.01433
0.0174	0	0.0034523536	0.41121202	26.11387	0.01433
0.01745	0	0.0034729469	0.41251807	26.128128	0.01433
0.0175	0.093266	0.0034936054	0.41382484	26.142387	0.01433
0.01755	-0.093266	0.0035143294	0.41513231	26.156645	0.01433
0.0176	-0.066619	0.0035351187	0.4164405	26.170904	0.01433
0.01765	0.026648	0.0035559734	0.4177494	26.185163	0.01433
0.0177	-0.053295	0.0035768936	0.41905902	26.199421	0.01433
0.01775	-0.133238	0.0035978793	0.42036934	26.21368	0.01433
0.0178	-0.066619	0.0036189306	0.42168039	26.227938	0.01433
0.01785	0.013324	0.0036400474	0.42299214	26.242197	0.01433
0.0179	-0.026648	0.0036612298	0.4243046	26.256455	0.015524
0.01795	-0.066619	0.0036824779	0.42561778	26.270714	0.015524
0.018	-0.226504	0.0037037916	0.42693168	26.284973	0.015524
0.01805	-0.066619	0.003725171	0.42824628	26.299231	0.015524
0.0181	-0.013324	0.0037466162	0.4295616	26.31349	0.015524
0.01815	-0.026648	0.0037681272	0.43087763	26.327748	0.015524
0.0182	-0.066619	0.003789704	0.43219437	26.342007	0.015524
0.01825	-0.10659	0.0038113467	0.43351183	26.356266	0.015524
0.0183	-0.026648	0.0038330552	0.43483	26.370524	0.015524
0.01835	-0.093266	0.0038548297	0.43614888	26.384783	0.015524
0.0184	-0.053295	0.0038766701	0.43746848	26.399041	0.015524
0.01845	-0.133238	0.0038985765	0.43878879	26.4133	0.015524
0.0185	-0.119914	0.003920549	0.44010981	26.427559	0.015524
0.01855	-0.013324	0.0039425875	0.44143154	26.441817	0.015524
0.0186	-0.10659	0.0039646922	0.44275399	26.456076	0.015524
0.01865	-0.066619	0.0039868629	0.44407715	26.470334	0.015524
0.0187	-0.133238	0.0040090999	0.44540102	26.484593	0.015524
0.01875	-0.10659	0.004031403	0.44672561	26.498851	0.015524
0.0188	-0.066619	0.0040537725	0.44805091	26.51311	0.015524
0.01885	-0.093266	0.0040762082	0.44937692	26.527369	0.015524
0.0189	-0.133238	0.0040987102	0.45070365	26.541627	0.015524
0.01895	-0.119914	0.0041212785	0.45203108	26.555886	0.015524
0.019	-0.026648	0.0041439133	0.45335923	26.570144	0.016718
0.01905	-0.053295	0.0041666145	0.4546881	26.584403	0.016718
0.0191	-0.10659	0.0041893821	0.45601768	26.598662	0.016718
0.01915	-0.186533	0.0042122162	0.45734796	26.61292	0.016718
0.0192	-0.10659	0.0042351169	0.45867897	26.627179	0.016718
0.01925	0.026648	0.0042580842	0.46001068	26.641437	0.016718
0.0193	-0.066619	0.004281118	0.46134311	26.655696	0.016718
0.01935	-0.093266	0.0043042185	0.46267625	26.669955	0.016718
0.0194	-0.146562	0.0043273856	0.46401011	26.684213	0.016718
0.01945	-0.079943	0.0043506195	0.46534467	26.698472	0.016718
0.0195	0.013324	0.0043739201	0.46667995	26.71273	0.016718
0.01955	-0.053295	0.0043972875	0.46801595	26.726989	0.016718
0.0196	-0.146562	0.0044207217	0.46935265	26.741248	0.016718
0.01965	-0.053295	0.0044442228	0.47069007	26.755506	0.016718
0.0197	0	0.0044677907	0.4720282	26.769765	0.016718
0.01975	-0.039971	0.0044914256	0.47336705	26.784023	0.016718
0.0198	-0.079943	0.0045151275	0.47470661	26.798282	0.016718
0.01985	-0.159885	0.0045388963	0.47604688	26.81254	0.016718
0.0199	-0.10659	0.0045627322	0.47738786	26.826799	0.016718
0.01995	-0.053295	0.0045866351	0.47872956	26.841058	0.016718
0.02	-0.066619	0.0046106051	0.48007197	26.855316	0.016718
0.02005	-0.026648	0.0046346423	0.48141509	26.869575	0.016718
0.0201	-0.10659	0.0046587466	0.48275892	26.883833	0.017912
0.02015	-0.093266	0.0046829182	0.48410347	26.898092	0.017912
0.0202	-0.066619	0.004707157	0.48544873	26.912351	0.017912
